Store_dma_id,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,Destination_Channel,subtotal_amount_USD,total_tax_USD,net_sales_USD,store_order_number,store_number,Tip_USD
541,1.683,20.5,9.683,iOS,Delivery,Dispatch,35.44,1.33,22.14,5166|20230319|0073,5166,6.19
541,2.55,19.667,10.283,iOS,Delivery,Dispatch,20.04,1.2,20.04,18|20230319|0185,18,5.0
541,32.617,66.25,43.6,iOS,Delivery,Dispatch,23.43,1.46,24.38,18|20230319|0127,18,2.91
541,4.15,19.8,14.217,iOS,Delivery,Dispatch,23.36,1.4,23.36,18|20230319|0056,18,3.67
541,24.567,42.25,32.717,iOS,Delivery,Dispatch,51.74,1.89,31.44,18|20230319|0094,18,0.0
541,10.933,24.75,20.883,iOS,Delivery,Dispatch,49.43,2.49,41.53,5166|20230319|0003,5166,3.5
541,12.033,24.217,19.833,iOS,Delivery,Dispatch,29.46,1.58,26.36,5166|20230319|0061,5166,4.61
541,3.067,14.617,10.65,iOS,Delivery,Dispatch,29.18,1.75,29.18,5166|20230319|0072,5166,4.0
541,9.95,25.033,20.45,iOS,Delivery,Dispatch,23.37,1.12,18.65,5166|20230319|0095,5166,3.78
541,2.65,39.333,13.8,iOS,Delivery,Dispatch,89.71,4.18,69.61,88|20230319|0094,88,0.0
541,5.067,39.517,16.0,iOS,Delivery,Dispatch,38.55,1.86,30.95,88|20230319|0081,88,5.19
541,1.417,21.1,11.333,iOS,Delivery,Dispatch,59.75,2.31,38.45,5166|20230319|0087,5166,9.15
541,21.233,40.233,29.717,Android,Delivery,Dispatch,24.67,1.23,20.57,88|20230319|0022,88,0.0
541,7.75,32.033,19.95,Android,Delivery,Dispatch,25.99,1.54,25.58,18|20230319|0083,18,4.16
541,17.617,36.933,26.9,Android,Delivery,Dispatch,24.37,0.54,8.97,18|20230319|0068,18,0.0
541,18.283,41.45,26.6,Android,Delivery,Dispatch,20.08,1.08,17.98,18|20230319|0078,18,1.98
541,9.133,32.083,18.167,Android,Delivery,Dispatch,13.48,0.81,13.48,18|20230319|0070,18,1.7
541,16.933,47.233,26.95,Android,Delivery,Dispatch,18.97,1.14,18.97,18|20230319|0110,18,2.1
541,15.083,34.5,28.417,Android,Delivery,Dispatch,31.46,1.89,31.46,18|20230319|0099,18,6.65
541,20.35,49.25,30.167,Android,Delivery,Dispatch,29.26,1.44,24.06,18|20230319|0160,18,3.0
541,17.283,36.3,26.25,PapaCall,Delivery,Dispatch,41.17,2.47,41.17,88|20230319|0014,88,0.0
541,3.85,37.967,16.2,PapaCall,Delivery,Dispatch,43.46,2.11,35.17,18|20230319|0102,18,0.0
541,7.333,44.667,18.883,PapaCall,Delivery,Dispatch,22.46,1.32,21.96,18|20230319|0053,18,0.0
541,7.7,20.95,15.183,PapaCall,Delivery,Dispatch,24.56,1.47,24.56,18|20230319|0172,18,6.0
541,36.417,55.267,44.75,PapaCall,Delivery,Dispatch,21.66,1.11,18.56,5166|20230319|0006,5166,0.0
541,6.283,23.683,16.467,PapaCall,Delivery,Dispatch,50.93,2.64,44.03,5166|20230319|0088,5166,5.0
541,1.6,33.033,14.617,Mobile Web,Delivery,Dispatch,28.44,1.31,21.84,5166|20230319|0005,5166,3.35
541,1.567,19.767,8.367,Mobile Web,Delivery,Dispatch,15.96,0.36,5.96,88|20230319|0006,88,2.19
541,5.533,37.117,12.3,Mobile Web,Delivery,Dispatch,20.03,1.15,19.08,18|20230319|0145,18,2.82
541,1.933,19.317,9.717,Mobile Web,Delivery,Dispatch,27.46,1.46,24.36,88|20230319|0024,88,4.11
541,7.617,36.583,18.7,Mobile Web,Delivery,Dispatch,44.79,2.09,34.84,18|20230319|0081,18,5.97
541,5.15,27.133,12.717,Mobile Web,Delivery,Dispatch,28.85,1.13,18.85,88|20230319|0020,88,3.58
541,4.45,15.9,10.833,Mobile Web,Delivery,Dispatch,22.67,1.17,19.57,18|20230319|0118,18,3.54
541,7.167,31.683,13.483,Mobile Web,Delivery,Dispatch,19.08,1.15,19.08,88|20230319|0005,88,2.82
541,12.383,38.933,22.0,Mobile Web,Delivery,Dispatch,37.55,1.78,29.65,18|20230319|0092,18,3.0
541,19.267,39.817,26.733,Mobile Web,Delivery,Dispatch,35.75,2.15,35.75,88|20230319|0019,88,6.15
541,6.1,38.4,15.233,Mobile Web,Delivery,Dispatch,55.04,3.18,52.94,88|20230319|0047,88,7.22
541,8.1,31.067,18.733,Mobile Web,Delivery,Dispatch,58.16,2.61,43.46,5166|20230319|0090,5166,7.77
541,1.967,16.167,10.217,Mobile Web,Delivery,Dispatch,34.07,1.86,30.97,88|20230319|0015,88,4.08
541,4.183,21.233,14.883,Mobile Web,Delivery,Dispatch,34.16,1.3,21.57,5166|20230319|0066,5166,4.45
541,8.983,31.633,21.1,Mobile Web,Delivery,Dispatch,23.87,1.11,18.47,5166|20230319|0082,5166,2.67
541,1.85,18.833,12.017,Mobile Web,Delivery,Dispatch,36.76,1.35,22.56,88|20230319|0084,88,0.0
541,17.967,52.767,26.767,Mobile Web,Delivery,Dispatch,51.25,2.89,48.15,18|20230319|0069,18,0.0
541,21.35,45.783,33.517,Mobile Web,Delivery,Dispatch,62.59,3.06,50.99,18|20230319|0050,18,8.1
541,65.167,86.3,74.967,Mobile Web,Delivery,Dispatch,21.57,0.93,15.57,18|20230319|0129,18,0.0
541,46.467,66.1,58.7,Mobile Web,Delivery,Dispatch,15.97,0.9,14.97,18|20230319|0141,18,0.0
541,7.45,20.817,15.283,Mobile Web,Delivery,Dispatch,22.77,1.14,18.97,18|20230319|0173,18,0.0
541,16.95,30.367,23.483,Mobile Web,Delivery,Dispatch,13.98,0.84,13.98,18|20230319|0149,18,1.35
541,4.35,23.217,13.55,Mobile Web,Delivery,Dispatch,21.47,1.29,21.47,18|20230319|0086,18,2.47
541,1.05,21.967,7.917,Mobile Web,Delivery,Dispatch,26.87,1.43,23.77,18|20230319|0186,18,5.0
541,12.75,28.167,19.7,Mobile Web,Delivery,Dispatch,19.08,1.15,19.08,18|20230319|0067,18,3.52
541,5.717,37.567,15.367,Mobile Web,Delivery,Dispatch,37.62,1.88,31.42,18|20230319|0085,18,0.0
541,30.267,58.833,38.283,Mobile Web,Delivery,Dispatch,45.44,2.2,36.74,18|20230319|0130,18,0.0
541,28.667,42.05,37.717,Mobile Web,Delivery,Dispatch,27.87,1.49,24.77,5166|20230319|0091,5166,0.0
541,5.217,23.367,13.65,Mobile Web,Delivery,Dispatch,35.83,1.24,20.62,88|20230319|0030,88,0.0
541,5.9,26.333,14.6,Mobile Web,Delivery,Dispatch,32.16,1.62,27.06,5166|20230319|0064,5166,5.37
541,7.8,44.967,18.367,Mobile Web,Delivery,Dispatch,26.26,1.27,21.16,88|20230319|0027,88,2.95
541,11.267,33.55,20.35,Mobile Web,Delivery,Dispatch,21.48,1.16,19.38,5166|20230319|0086,5166,3.02
541,7.333,26.017,15.183,Tablet Web,Delivery,Dispatch,33.06,1.98,33.06,88|20230319|0031,88,5.61
541,11.333,25.767,19.383,Desktop Web,Delivery,Dispatch,23.57,1.19,19.85,18|20230319|0113,18,2.79
541,8.567,26.367,18.233,Desktop Web,Delivery,Dispatch,31.5,1.89,31.5,88|20230319|0079,88,6.63
541,9.067,30.817,19.65,Desktop Web,Delivery,Dispatch,31.07,1.08,17.97,88|20230319|0026,88,4.84
541,8.017,21.083,15.5,Desktop Web,Delivery,Dispatch,30.86,1.07,17.76,88|20230319|0065,88,3.6
541,5.05,27.05,14.617,Desktop Web,Delivery,Dispatch,29.23,1.56,25.93,18|20230319|0137,18,4.51
541,6.6,32.433,15.583,Desktop Web,Delivery,Dispatch,27.08,1.63,27.08,18|20230319|0072,18,4.42
541,14.167,29.8,22.033,Desktop Web,Delivery,Dispatch,18.97,0.54,8.97,18|20230319|0196,18,0.0
541,3.717,24.267,14.25,Desktop Web,Delivery,Dispatch,19.56,1.0,16.65,18|20230319|0159,18,4.0
541,17.017,31.867,27.5,Desktop Web,Delivery,Dispatch,30.95,1.43,23.75,5166|20230319|0079,5166,4.0
541,5.317,24.95,13.95,Traditional,Delivery,Dispatch,32.56,0.0,0.0,18|20230319|0117,18,0.0
541,31.55,50.85,38.8,Traditional,Delivery,Dispatch,26.97,1.62,26.97,18|20230319|0134,18,0.0
541,10.8,30.7,17.933,Traditional,Delivery,Dispatch,61.34,3.68,61.34,88|20230319|0071,88,0.0
541,6.717,26.933,18.083,Traditional,Delivery,Dispatch,0.0,0.0,0.0,18|20230319|0192,18,0.0
541,2.017,28.267,9.317,Traditional,Delivery,Dispatch,24.46,1.47,24.46,18|20230319|0194,18,0.0
541,10.717,48.483,17.617,Traditional,Delivery,Dispatch,33.06,1.98,33.06,18|20230319|0158,18,0.0
541,11.3,32.133,19.65,PapaCall - Transcom,Delivery,Dispatch,27.57,1.53,25.47,5166|20230319|0063,5166,0.0
541,11.7,31.3,22.017,iOS,Delivery,Dispatch,26.07,1.56,26.07,5166|20230614|0012,5166,4.32
541,9.367,33.5,16.467,iOS,Delivery,Dispatch,19.08,0.93,15.56,88|20230614|0010,88,0.0
541,8.233,30.05,15.483,iOS,Delivery,Dispatch,51.34,1.94,32.25,88|20230614|0021,88,5.81
541,4.15,46.85,12.333,iOS,Delivery,Dispatch,29.97,1.8,29.97,88|20230614|0055,88,0.0
541,3.167,32.75,9.467,iOS,Delivery,Dispatch,17.67,0.46,7.67,88|20230614|0008,88,2.54
541,1.917,13.883,8.517,iOS,Delivery,Dispatch,22.08,1.14,18.98,88|20230614|0050,88,3.42
541,4.883,21.183,12.883,iOS,Delivery,Dispatch,54.46,2.77,46.17,88|20230614|0003,88,9.13
541,0.0,21.55,8.117,iOS,Delivery,Dispatch,15.16,0.76,12.62,88|20230614|0032,88,2.03
541,14.283,25.433,22.15,iOS,Delivery,Dispatch,24.84,1.25,20.74,88|20230614|0064,88,0.0
541,16.65,31.85,23.317,iOS,Delivery,Dispatch,20.98,0.66,10.98,88|20230614|0013,88,0.0
541,18.517,43.217,29.7,iOS,Delivery,Dispatch,32.07,1.56,25.97,18|20230614|0111,18,0.0
541,1.483,27.1,11.317,iOS,Delivery,Dispatch,35.05,1.65,27.53,18|20230614|0056,18,6.01
541,15.083,34.033,23.567,iOS,Delivery,Dispatch,14.09,0.0,0.0,18|20230614|0100,18,0.0
541,2.917,24.217,10.433,iOS,Delivery,Dispatch,29.25,1.76,29.25,18|20230614|0008,18,0.0
541,3.6,35.967,13.55,iOS,Delivery,Dispatch,33.64,1.46,24.22,18|20230614|0028,18,0.0
541,22.9,47.033,30.067,iOS,Delivery,Dispatch,26.66,1.48,24.66,88|20230614|0048,88,0.0
541,3.133,37.9,14.583,Android,Delivery,Dispatch,30.67,1.01,16.75,18|20230614|0116,18,3.85
541,7.417,27.467,17.383,Android,Delivery,Dispatch,18.58,0.45,7.56,5166|20230614|0047,5166,2.11
541,8.083,22.817,17.35,Android,Delivery,Dispatch,49.16,1.8,29.96,88|20230614|0056,88,6.3
541,2.0,21.533,14.917,Android,Delivery,Dispatch,31.75,1.66,27.65,5166|20230614|0048,5166,5.45
541,0.483,22.7,10.45,Android,Delivery,Dispatch,22.08,1.14,18.98,18|20230614|0082,18,5.0
541,5.883,22.383,13.65,PapaCall - Transcom,Delivery,Dispatch,41.76,2.39,39.76,88|20230614|0042,88,5.0
541,8.433,30.2,15.417,Third Party Call Center - Transcom,Delivery,Dispatch,29.06,1.45,24.26,88|20230614|0049,88,0.0
541,9.983,26.867,18.45,PapaCall,Delivery,Dispatch,26.68,1.2,19.98,18|20230614|0018,18,0.0
541,7.117,20.617,14.4,PapaCall,Delivery,Dispatch,22.28,1.34,22.28,18|20230614|0007,18,3.54
541,12.783,51.117,23.067,PapaCall,Delivery,Dispatch,29.53,1.28,21.33,18|20230614|0060,18,0.0
541,2.45,22.333,11.95,PapaCall,Delivery,Dispatch,24.99,1.2,19.98,18|20230614|0061,18,0.0
541,9.35,22.55,17.233,PapaCall,Delivery,Dispatch,17.86,1.07,17.86,5166|20230614|0015,5166,0.0
754,6.017,24.833,17.5,In Person,Delivery,Dispatch,44.25,0.0,4.25,2792|20230614|0001,2792,0.0
541,2.633,24.067,14.05,Mobile Web,Delivery,Dispatch,31.96,1.92,31.96,18|20230614|0105,18,10.0
541,0.933,39.867,8.4,Mobile Web,Delivery,Dispatch,28.26,1.5,24.96,18|20230614|0064,18,3.49
541,3.633,17.85,10.35,Mobile Web,Delivery,Dispatch,22.08,0.48,7.98,18|20230614|0030,18,2.56
541,2.25,18.383,10.467,Mobile Web,Delivery,Dispatch,30.76,1.54,25.59,88|20230614|0011,88,2.0
541,17.133,30.417,23.917,Mobile Web,Delivery,Dispatch,27.54,1.65,27.54,88|20230614|0026,88,3.38
541,22.383,44.683,29.883,Mobile Web,Delivery,Dispatch,66.09,3.1,51.69,88|20230614|0002,88,9.0
541,10.3,34.45,18.2,Mobile Web,Delivery,Dispatch,45.44,2.36,39.34,88|20230614|0036,88,5.74
541,3.633,19.317,10.15,Mobile Web,Delivery,Dispatch,26.87,0.83,13.77,88|20230614|0030,88,4.0
541,0.017,20.05,7.067,Mobile Web,Delivery,Dispatch,25.77,1.3,21.67,88|20230614|0001,88,3.12
541,6.217,23.65,15.033,Mobile Web,Delivery,Dispatch,35.56,1.74,28.96,88|20230614|0039,88,4.35
541,7.167,22.367,15.9,Mobile Web,Delivery,Dispatch,65.13,3.01,50.09,88|20230614|0019,88,9.02
541,9.483,31.733,20.033,Mobile Web,Delivery,Dispatch,27.17,1.3,21.62,18|20230614|0069,18,3.33
541,11.217,30.75,18.917,Mobile Web,Delivery,Dispatch,24.77,1.24,20.7,88|20230614|0046,88,2.97
541,1.6,33.433,10.567,Mobile Web,Delivery,Dispatch,24.97,1.26,20.97,18|20230614|0103,18,5.0
541,7.533,29.817,20.267,Mobile Web,Delivery,Dispatch,27.17,1.14,18.97,18|20230614|0123,18,0.0
541,8.417,24.1,15.233,Mobile Web,Delivery,Dispatch,21.37,1.04,17.27,18|20230614|0027,18,2.46
541,1.167,24.067,11.7,Mobile Web,Delivery,Dispatch,22.08,1.14,18.98,18|20230614|0067,18,3.04
541,22.95,40.4,29.817,Mobile Web,Delivery,Dispatch,30.85,1.49,24.88,88|20230614|0069,88,0.0
541,7.933,36.583,18.867,Mobile Web,Delivery,Dispatch,68.59,3.88,64.59,88|20230614|0053,88,9.54
541,2.35,22.05,9.483,Desktop Web,Delivery,Dispatch,23.57,1.14,18.92,88|20230614|0029,88,2.0
541,7.167,21.45,14.867,Desktop Web,Delivery,Dispatch,65.6,2.49,41.5,88|20230614|0022,88,13.01
541,10.083,26.317,17.083,Desktop Web,Delivery,Dispatch,81.05,4.86,81.05,88|20230614|0004,88,11.41
541,0.0,17.067,6.567,Desktop Web,Delivery,Dispatch,22.08,1.14,18.98,88|20230614|0044,88,2.28
541,7.533,21.367,14.5,Desktop Web,Delivery,Dispatch,26.07,1.56,26.07,18|20230614|0055,18,3.16
541,5.267,21.783,14.367,Desktop Web,Delivery,Dispatch,17.97,0.75,12.47,18|20230614|0023,18,0.0
541,10.967,24.417,18.15,Traditional,Delivery,Dispatch,18.27,1.1,18.27,18|20230614|0013,18,3.0
541,6.867,36.883,18.267,Traditional,Delivery,Dispatch,25.77,1.54,25.77,18|20230614|0073,18,0.0
754,1.567,54.55,10.017,Traditional,Delivery,Dispatch,0.0,0.0,0.0,2792|20230614|0046,2792,0.0
754,5.483,35.333,14.533,Traditional,Delivery,Dispatch,0.0,0.0,0.0,2792|20230614|0065,2792,0.0
541,1.483,24.883,11.483,iOS,Delivery,Dispatch,45.16,2.33,38.77,5166|20230223|0045,5166,0.0
541,12.65,27.333,23.167,iOS,Delivery,Dispatch,16.08,0.97,16.08,18|20230223|0175,18,1.66
541,0.2,28.917,16.517,iOS,Delivery,Dispatch,31.15,1.87,31.15,88|20230223|0012,88,6.54
541,1.617,24.6,8.883,iOS,Delivery,Dispatch,19.07,0.71,11.8,88|20230223|0059,88,3.52
541,2.933,19.033,14.8,iOS,Delivery,Dispatch,33.73,1.73,28.83,5166|20230223|0005,5166,4.15
541,17.25,32.283,24.867,iOS,Delivery,Dispatch,33.66,1.23,20.56,5166|20230223|0065,5166,5.83
541,1.4,18.433,10.15,iOS,Delivery,Dispatch,44.66,2.08,34.62,5166|20230223|0047,5166,8.03
541,20.967,53.3,31.133,iOS,Delivery,Dispatch,23.94,1.25,20.84,5166|20230223|0073,5166,0.0
541,12.933,27.683,21.85,iOS,Delivery,Dispatch,25.97,1.23,20.57,88|20230223|0086,88,3.88
541,9.75,29.317,17.15,iOS,Delivery,Dispatch,40.06,2.4,40.06,18|20230223|0154,18,0.0
541,28.033,62.8,36.033,iOS,Delivery,Dispatch,28.87,1.73,28.87,18|20230223|0185,18,0.0
541,7.55,22.267,14.283,iOS,Delivery,Dispatch,23.36,1.4,23.36,18|20230223|0184,18,3.67
541,9.583,42.317,17.95,iOS,Delivery,Dispatch,19.08,1.15,19.08,18|20230223|0211,18,0.0
541,6.3,20.85,15.65,iOS,Delivery,Dispatch,26.66,1.05,17.49,18|20230223|0172,18,1.0
541,11.933,43.85,21.167,iOS,Delivery,Dispatch,23.98,1.25,20.88,18|20230223|0181,18,2.56
541,2.267,15.867,11.9,iOS,Delivery,Dispatch,24.37,1.46,24.37,18|20230223|0205,18,3.88
541,12.533,35.35,20.95,iOS,Delivery,Dispatch,35.36,2.12,35.36,18|20230223|0210,18,0.0
541,1.75,13.35,8.317,iOS,Delivery,Dispatch,22.86,1.1,18.27,5166|20230223|0035,5166,4.59
541,14.717,56.083,25.95,iOS,Delivery,Dispatch,55.57,3.12,51.92,5166|20230223|0074,5166,0.0
541,6.65,25.167,21.7,iOS,Delivery,Dispatch,31.15,1.68,28.05,5166|20230223|0080,5166,3.85
541,3.917,27.467,12.617,iOS,Delivery,Dispatch,24.37,1.46,24.37,88|20230223|0015,88,2.91
541,5.6,23.667,13.417,Android,Delivery,Dispatch,42.86,2.2,36.66,88|20230223|0025,88,4.0
541,0.95,29.967,19.7,Android,Delivery,Dispatch,57.16,3.24,54.06,88|20230223|0019,88,7.54
541,0.867,25.017,9.683,Android,Delivery,Dispatch,39.82,2.39,39.82,5166|20230223|0060,5166,7.07
541,32.167,53.6,43.05,Third Party Call Center - Transcom,Delivery,Dispatch,26.88,1.61,26.88,88|20230223|0017,88,0.0
541,23.883,42.65,32.7,Third Party Call Center - Transcom,Delivery,Dispatch,20.98,1.26,20.98,88|20230223|0006,88,0.0
541,19.083,36.583,26.8,PapaCall,Delivery,Dispatch,16.08,0.96,16.08,18|20230223|0171,18,2.0
541,10.683,24.05,18.217,PapaCall,Delivery,Dispatch,41.36,2.48,41.36,18|20230223|0119,18,6.0
541,19.15,40.3,31.483,PapaCall,Delivery,Dispatch,26.23,1.58,26.22,18|20230223|0193,18,6.0
541,6.2,21.2,14.267,PapaCall,Delivery,Dispatch,22.08,1.32,22.08,18|20230223|0145,18,0.0
541,6.9,30.267,18.55,PapaCall,Delivery,Dispatch,28.96,1.74,28.96,18|20230223|0202,18,0.0
541,43.133,57.433,51.433,PapaCall,Delivery,Dispatch,44.47,1.77,29.49,5166|20230223|0042,5166,0.0
541,0.017,14.483,10.317,PapaCall,Delivery,Dispatch,25.66,1.54,25.66,5166|20230223|0006,5166,3.0
541,5.983,19.233,13.633,Mobile Web,Delivery,Dispatch,20.08,1.08,17.98,88|20230223|0056,88,1.98
541,19.533,38.883,27.483,Mobile Web,Delivery,Dispatch,15.97,0.9,14.97,18|20230223|0180,18,2.0
541,3.45,23.583,14.4,Mobile Web,Delivery,Dispatch,13.98,0.84,13.98,18|20230223|0174,18,0.0
541,10.583,36.683,23.7,Mobile Web,Delivery,Dispatch,34.26,2.06,34.26,88|20230223|0003,88,0.0
541,16.45,30.55,24.1,Mobile Web,Delivery,Dispatch,30.14,1.78,29.64,88|20230223|0084,88,0.0
541,13.417,30.183,24.483,Mobile Web,Delivery,Dispatch,51.05,2.88,47.95,88|20230223|0046,88,5.0
541,9.033,30.0,20.133,Mobile Web,Delivery,Dispatch,51.15,1.35,22.56,5166|20230223|0062,5166,7.0
541,9.5,26.783,17.733,Mobile Web,Delivery,Dispatch,28.06,0.89,14.79,88|20230223|0022,88,3.46
541,9.917,32.5,17.383,Mobile Web,Delivery,Dispatch,44.35,2.66,44.35,18|20230223|0051,18,5.9
541,3.95,36.6,10.9,Mobile Web,Delivery,Dispatch,22.88,1.37,22.88,18|20230223|0142,18,2.68
541,17.417,38.4,29.417,Mobile Web,Delivery,Dispatch,52.24,2.43,40.54,88|20230223|0045,88,8.81
541,0.933,22.6,8.583,Mobile Web,Delivery,Dispatch,27.76,1.36,22.66,18|20230223|0064,18,0.0
541,0.05,21.833,13.017,Mobile Web,Delivery,Dispatch,48.84,2.48,41.24,18|20230223|0216,18,2.0
541,20.783,30.683,27.783,Mobile Web,Delivery,Dispatch,22.08,1.14,18.98,18|20230223|0067,18,2.56
541,7.483,25.117,14.883,Mobile Web,Delivery,Dispatch,31.96,1.32,21.96,18|20230223|0138,18,0.0
541,1.483,28.75,9.217,Mobile Web,Delivery,Dispatch,17.26,1.04,17.26,18|20230223|0182,18,1.84
541,6.117,23.717,14.333,Mobile Web,Delivery,Dispatch,28.67,1.43,23.77,18|20230223|0133,18,6.49
541,3.383,31.333,12.25,Mobile Web,Delivery,Dispatch,31.36,1.28,21.36,18|20230223|0062,18,3.96
541,13.9,27.917,22.067,Mobile Web,Delivery,Dispatch,14.16,0.85,14.16,18|20230223|0188,18,1.83
541,1.083,35.733,12.05,Mobile Web,Delivery,Dispatch,23.57,1.14,18.92,18|20230223|0217,18,2.0
541,3.567,22.117,17.783,Mobile Web,Delivery,Dispatch,54.41,2.81,46.81,5166|20230223|0002,5166,7.49
541,3.383,19.1,11.567,Mobile Web,Delivery,Dispatch,27.07,1.3,21.67,5166|20230223|0044,5166,4.2
541,5.267,22.467,13.9,Mobile Web,Delivery,Dispatch,33.55,1.18,19.65,88|20230223|0081,88,4.28
541,0.333,29.817,8.633,Mobile Web,Delivery,Dispatch,24.37,1.14,18.97,88|20230223|0023,88,2.67
541,11.833,41.483,19.633,Desktop Web,Delivery,Dispatch,18.58,1.12,18.58,5166|20230223|0077,5166,2.11
541,5.517,24.967,12.983,Desktop Web,Delivery,Dispatch,31.37,1.54,25.65,18|20230223|0054,18,5.28
541,1.467,22.5,11.883,Desktop Web,Delivery,Dispatch,25.27,1.33,22.17,5166|20230223|0079,5166,6.0
541,20.717,41.517,27.667,Desktop Web,Delivery,Dispatch,22.78,1.09,18.21,5166|20230223|0029,5166,2.74
541,1.983,23.317,13.467,Desktop Web,Delivery,Dispatch,15.58,0.94,15.58,5166|20230223|0049,5166,4.0
541,5.467,32.317,17.917,Desktop Web,Delivery,Dispatch,51.94,1.38,22.95,18|20230223|0190,18,3.0
541,0.15,17.8,7.017,Desktop Web,Delivery,Dispatch,16.08,0.8,13.31,18|20230223|0011,18,1.0
541,12.55,43.0,21.183,Desktop Web,Delivery,Dispatch,16.67,1.0,16.67,18|20230223|0198,18,2.34
541,0.6,24.367,9.633,Desktop Web,Delivery,Dispatch,21.58,0.59,9.81,5166|20230223|0050,5166,2.56
541,2.533,16.3,11.483,Desktop Web,Delivery,Dispatch,29.46,1.01,16.86,5166|20230223|0063,5166,6.0
541,2.6,31.6,20.733,Desktop Web,Delivery,Dispatch,46.26,1.83,30.48,5166|20230223|0022,5166,5.99
541,7.483,60.1,19.733,Traditional,Delivery,Dispatch,24.66,1.48,24.66,18|20230223|0192,18,0.0
541,13.05,29.917,20.033,iOS,Delivery,Dispatch,25.43,1.47,24.48,18|20230103|0035,18,0.0
541,0.35,18.35,6.917,iOS,Delivery,Dispatch,26.54,1.2,19.98,88|20230103|0003,88,1.81
541,0.5,31.9,7.067,iOS,Delivery,Dispatch,23.98,1.26,20.98,88|20230103|0025,88,4.06
541,6.45,25.483,12.8,iOS,Delivery,Dispatch,18.98,0.96,15.98,18|20230103|0014,18,1.81
541,9.133,64.083,18.5,iOS,Delivery,Dispatch,70.83,3.09,51.49,18|20230103|0022,18,0.0
541,22.217,38.7,29.9,iOS,Delivery,Dispatch,30.14,1.03,17.14,18|20230103|0053,18,4.65
541,5.817,37.267,12.25,iOS,Delivery,Dispatch,22.17,1.07,17.87,18|20230103|0019,18,0.0
541,0.683,27.85,18.233,iOS,Delivery,Dispatch,32.96,1.02,16.96,18|20230103|0004,18,7.02
541,0.733,36.767,13.4,iOS,Delivery,Dispatch,39.84,2.36,39.34,18|20230103|0006,18,0.0
541,1.25,16.833,10.367,iOS,Delivery,Dispatch,25.06,1.2,20.06,5166|20230103|0008,5166,2.85
754,0.517,36.117,16.517,iOS,Delivery,Dispatch,28.24,0.0,17.23,2792|20230103|0028,2792,3.34
754,2.633,21.017,13.267,iOS,Delivery,Dispatch,33.24,0.0,27.98,2792|20230103|0040,2792,5.02
754,1.267,47.167,16.667,iOS,Delivery,Dispatch,36.89,0.0,36.89,2792|20230103|0030,2792,6.18
541,25.683,46.517,37.183,Android,Delivery,Dispatch,23.45,1.38,22.95,88|20230103|0041,88,0.0
541,0.75,20.017,10.733,Android,Delivery,Dispatch,45.03,2.13,35.47,88|20230103|0053,88,4.59
754,0.267,22.833,10.133,Android,Delivery,Dispatch,28.24,0.0,28.24,2792|20230103|0048,2792,0.0
541,21.6,38.6,27.933,PapaCall,Delivery,Dispatch,13.98,0.84,13.98,88|20230103|0031,88,5.0
541,9.75,32.45,20.633,PapaCall,Delivery,Dispatch,43.21,2.06,34.36,18|20230103|0005,18,0.0
541,8.217,34.733,19.65,PapaCall,Delivery,Dispatch,71.88,3.62,60.4,18|20230103|0008,18,0.0
541,8.217,22.217,14.917,PapaCall,Delivery,Dispatch,20.87,1.25,20.87,18|20230103|0026,18,0.0
541,23.783,38.85,32.467,Mobile Web,Delivery,Dispatch,40.96,1.92,31.96,88|20230103|0043,88,8.0
541,11.317,35.817,17.617,Mobile Web,Delivery,Dispatch,22.98,1.2,19.98,88|20230103|0015,88,0.0
541,19.0,42.033,29.533,Mobile Web,Delivery,Dispatch,23.17,1.21,20.17,18|20230103|0108,18,3.26
541,3.217,43.85,13.117,Mobile Web,Delivery,Dispatch,42.69,2.62,43.63,88|20230103|0048,88,0.0
541,2.0,29.15,12.65,Mobile Web,Delivery,Dispatch,28.46,1.26,20.97,88|20230103|0002,88,0.0
541,13.783,39.3,22.083,Mobile Web,Delivery,Dispatch,32.78,1.62,27.07,88|20230103|0038,88,5.56
541,8.167,21.5,15.117,Mobile Web,Delivery,Dispatch,22.76,1.37,22.76,88|20230103|0087,88,0.87
541,20.5,56.8,29.617,Mobile Web,Delivery,Dispatch,21.98,1.14,18.98,18|20230103|0020,18,0.0
541,18.85,36.583,26.383,Mobile Web,Delivery,Dispatch,29.97,1.62,26.97,18|20230103|0093,18,3.46
541,19.3,33.45,27.717,Mobile Web,Delivery,Dispatch,41.04,1.95,32.57,18|20230103|0031,18,0.0
541,24.767,42.35,32.717,Mobile Web,Delivery,Dispatch,45.54,2.07,34.54,18|20230103|0027,18,0.0
541,7.333,27.7,17.75,Mobile Web,Delivery,Dispatch,43.95,1.38,22.95,18|20230103|0110,18,0.0
541,34.467,60.217,47.267,Mobile Web,Delivery,Dispatch,26.17,0.8,13.17,18|20230103|0010,18,0.0
541,24.383,43.85,34.4,Mobile Web,Delivery,Dispatch,47.43,2.01,33.44,18|20230103|0003,18,8.17
754,0.85,75.467,23.317,Mobile Web,Delivery,Dispatch,20.19,0.0,19.18,2792|20230103|0029,2792,2.13
541,9.8,31.267,19.15,Desktop Web,Delivery,Dispatch,61.81,3.71,61.81,18|20230103|0025,18,8.52
