Store_dma_id,store_number,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,subtotal_amount_USD,total_tax_USD,total_discount_USD,Tip_USD
541,18,4,20.417,12.033,Desktop Web,Delivery,26.68,1.6,0,4.34
541,18,0.2,12.65,8.667,Desktop Web,Delivery,27.27,1.3,5.57,4
541,5166,32.867,,41.4,Desktop Web,Delivery,29.47,1.77,0,3.75
541,5166,4.417,35.883,21.767,Desktop Web,Delivery,74.67,3.51,16.21,13.4
541,5166,9.317,30.467,21.967,Desktop Web,Delivery,74.94,2.22,37.95,0
541,5166,4.783,30.383,13.183,Desktop Web,Delivery,18.58,1.12,0,3.52
541,88,6.033,26.367,13.85,Desktop Web,Delivery,52.13,2.42,11.79,7.07
541,5166,-0.017,,11.85,Traditional,Carryout,27.27,1.26,6.32,3.33
541,88,290.7,,296.883,Traditional,Carryout,28.18,0,28.18,0
541,5166,-0.017,,8.017,Traditional,Carryout,18.29,0.9,3.3,0
541,5166,14.033,,22,Traditional,Carryout,11.48,0.69,0,0
541,5166,-0.017,,8.633,Traditional,Carryout,12.49,0.75,0,0
541,88,282.25,,289.55,Traditional,Carryout,23.48,1.04,6.09,0
541,18,16.333,,25.467,Traditional,Carryout,29.53,1.77,0,0
541,5166,2.617,16.133,10.867,Traditional,Delivery,18.58,1.11,0,2.95
541,5166,11.917,27.45,19.033,Traditional,Delivery,22.78,1.17,3.3,0
541,88,8.3,33.683,22.65,Traditional,Delivery,47.26,2.84,0,0
541,18,9.85,31.167,19.667,Traditional,Delivery,26.97,0,26.97,0
541,18,1,15.783,7.767,Traditional,Delivery,23.28,1.07,5.49,0
541,5166,53.433,,70.133,Traditional,Delivery,33.56,1.58,7.27,0
541,5166,25,49.117,32.333,Traditional,Delivery,0,0,0,0
541,18,3.867,16.317,11.333,Traditional,Delivery,30.36,1.82,0,0
541,88,187.05,,196.983,PapaCall - Transcom,Carryout,15.49,0.93,0,0
541,88,2.633,,13.383,PapaCall - Transcom,Carryout,29.27,1.02,12.2,0
541,88,64.567,,76.9,PapaCall - Transcom,Carryout,19.79,1.19,0,0
541,88,19.217,,29.717,PapaCall - Transcom,Carryout,17.09,0.66,6.1,0
541,88,2.833,,15.333,PapaCall - Transcom,Carryout,14.09,0.85,0,0
541,88,3.333,,9.75,PapaCall - Transcom,Carryout,14.09,0.48,6.1,0
541,88,11.733,,19.383,PapaCall - Transcom,Carryout,39.77,2.36,0.5,0
541,88,22.633,,29.567,PapaCall - Transcom,Carryout,22.38,0.98,6.1,0
541,88,24.4,52.5,35.617,PapaCall - Transcom,Delivery,19.67,1.18,0,4
541,88,21.433,36.75,30.083,PapaCall - Transcom,Delivery,13.98,0.84,0,3
541,88,12.817,35.283,20.133,PapaCall - Transcom,Delivery,25.05,1.31,3.3,15
541,88,0.467,18.6,10.75,PapaCall - Transcom,Delivery,36.76,1.92,4.8,0
541,88,8.183,20.567,15.933,PapaCall - Transcom,Delivery,30.37,1.64,3.1,0
541,88,8.317,,22.383,PapaCall - Transcom,Delivery,47.16,2.34,8.2,8.49
541,88,11.167,25.967,19.7,PapaCall - Transcom,Delivery,20.98,1.26,0,0
541,88,20.95,37.6,29.967,PapaCall - Transcom,Delivery,19.08,1.14,0,0
541,18,9.583,,16.55,iOS,Carryout,17.08,0.66,6.1,0
541,5166,4.2,,11.2,iOS,Carryout,11.09,0.67,0,0
541,18,6.517,,14.533,iOS,Carryout,7.49,0.34,1.87,0
541,88,42.433,,50.2,iOS,Carryout,21.67,0.33,16.1,0
541,18,6.433,,13.833,iOS,Carryout,14.09,0.63,3.52,0
541,5166,63.267,,71.7,iOS,Carryout,32.95,1.25,12.2,0
541,18,0,,12.717,iOS,Carryout,21.48,0.89,6.6,0
541,5166,6.967,,15.567,iOS,Carryout,23.25,0.61,13.09,0
541,18,83.483,,91.15,iOS,Carryout,18.88,1.13,0,0
541,5166,15.1,,30.717,iOS,Carryout,66.19,0.94,50.6,0
541,18,72.133,,82.2,iOS,Carryout,17.89,0.71,6.1,0
541,5166,2.367,,10.45,iOS,Carryout,8.29,0.37,2.07,0
541,18,8.283,,16.65,iOS,Carryout,24.48,0.62,14.1,0
541,5166,28,,35.683,iOS,Carryout,8.49,0.51,0,0
541,5166,113.833,,121.183,iOS,Carryout,18.99,0.85,4.75,0
541,88,51.367,,59.733,iOS,Carryout,22.18,0.72,10.2,0
541,18,15.117,,23.333,iOS,Carryout,22.17,0.36,16.1,0
541,18,5.4,,12.8,iOS,Carryout,15.86,0.59,6.1,0
541,88,41.317,,47.883,iOS,Carryout,16.48,0.74,4.12,0
541,5166,6.85,,13.95,iOS,Carryout,14.09,0.48,6.1,0
541,5166,0.133,,33.05,iOS,Carryout,21.85,0.87,7.28,2.31
541,5166,10.183,,19.15,iOS,Carryout,41.74,1.45,17.6,5.93
541,18,8.817,,19.367,iOS,Carryout,20.89,1.25,0,0
541,18,7.15,,17.517,iOS,Carryout,17.89,0.81,4.47,3.58
541,5166,9.583,,17.283,iOS,Carryout,17.89,1.07,0,0
541,18,20.567,,30.517,iOS,Carryout,43.04,2.09,8.29,0
541,18,5.283,,15.117,iOS,Carryout,17.78,0.7,6.1,0
541,18,9.717,,20.183,iOS,Carryout,22.58,0.96,6.6,0
541,88,2.3,,17,iOS,Carryout,63.16,2.33,24.4,0
541,18,27.45,,36.333,iOS,Carryout,28.18,0.96,12.2,0
541,5166,33.767,,43.133,iOS,Carryout,44.07,1.92,12.1,3
541,88,44.567,,52.9,iOS,Carryout,34.87,1.36,12.2,0
541,88,15.55,,24.083,iOS,Carryout,66.66,2.86,18.96,0
541,5166,4.083,,11.283,iOS,Carryout,15.99,0.59,6.1,0
541,88,4.967,,11.483,iOS,Carryout,17.14,0.77,4.29,0
541,5166,14.767,,24.067,iOS,Carryout,14.09,0.24,10.1,2.82
541,5166,11.617,,18.433,iOS,Carryout,15.04,0.48,7.05,0
541,5166,4.65,,14.317,iOS,Carryout,10.98,0.54,2,0
541,18,2.883,,14.133,iOS,Carryout,14.09,0.48,6.1,0
541,5166,0.733,,8.45,iOS,Carryout,22.26,0.85,8.14,0
541,18,109.633,,118.967,iOS,Carryout,76.3,3.59,16.4,0
541,88,2.967,,9.833,iOS,Carryout,36.57,1.59,10,0
541,5166,172.467,,182.15,iOS,Carryout,8.99,0.4,2.25,0
541,5166,4.367,,13.05,iOS,Carryout,28.97,1.35,6.4,0
541,88,28.2,,35.817,iOS,Carryout,15.04,0.48,7.05,0
541,5166,0.533,,7.183,iOS,Carryout,9.49,0.57,0,0
541,88,13.333,34.1,21.433,iOS,Delivery,32.73,1.78,3.1,0
541,18,0.717,14.617,8.433,iOS,Delivery,15.97,0.84,2,5
541,18,5.483,24.633,16.833,iOS,Delivery,53.49,2.65,9.32,7.25
541,88,8.617,39.8,16.167,iOS,Delivery,31.56,1.56,5.6,4.99
541,18,4.567,23.683,11.283,iOS,Delivery,19.08,1.15,0,3
541,5166,2.45,14.05,10.367,iOS,Delivery,33.27,1.75,4.1,3
541,88,13.45,34.633,22.2,iOS,Delivery,15.28,0.76,2.57,2.06
541,88,4.883,30,11.1,iOS,Delivery,23.26,1.15,4.1,3.65
541,88,6.5,23.367,15.35,iOS,Delivery,33.17,1.32,11.2,0
541,88,7.617,21.417,14.633,iOS,Delivery,49.14,2.83,2,6.62
541,88,4.967,18.433,11.4,iOS,Delivery,25.97,1.23,5.4,5
541,88,10.05,26.45,19.133,iOS,Delivery,24.97,1.26,4,0
541,88,20.033,55.483,29.733,iOS,Delivery,32.27,1.94,0,0
541,88,14.433,34.233,24.95,iOS,Delivery,26.14,1.25,5.4,2.93
541,88,10.567,33.133,19.283,iOS,Delivery,31.55,1.4,8.2,0
541,88,3.033,17.45,11.683,iOS,Delivery,56.05,2.6,12.77,5
541,5166,16.7,28.55,24.65,iOS,Delivery,48.66,2.14,13,0
541,88,7.15,22.95,15.75,iOS,Delivery,49.35,2.96,0,6.65
541,18,2.8,23.867,11.917,iOS,Delivery,23.03,1.15,3.8,0
541,18,3.467,22.917,12.35,iOS,Delivery,36.23,1.71,7.81,6.25
541,18,0.95,16.767,8.45,iOS,Delivery,22.38,0.49,14.26,0
541,18,0.717,15.967,11.283,iOS,Delivery,13.98,0.7,2.25,0
541,18,2.933,23.6,12.15,iOS,Delivery,30.06,0.99,13.6,3
541,18,0.717,14.733,8.417,iOS,Delivery,19.67,0.99,3.1,2.56
541,18,2.733,30.233,14.35,iOS,Delivery,19.08,0.96,3.1,0
541,18,1.333,12.133,8.833,iOS,Delivery,19.08,0.96,3.1,2.06
541,18,0.283,17.35,11.45,iOS,Delivery,52.13,1.8,22.16,0
541,18,0.417,20.333,12.033,iOS,Delivery,27.17,1.14,8.2,0
541,18,2.033,16.167,11.317,iOS,Delivery,22.08,1.14,3.1,0
541,5166,20.35,42.633,30.083,iOS,Delivery,66.86,3.08,15.59,10.12
541,5166,4.417,17.967,12.35,iOS,Delivery,20.47,1.23,0,4
541,5166,3.883,20.517,11.65,iOS,Delivery,30.07,1.21,9.97,5.12
541,88,2.75,,13.783,iOS,Delivery,26.25,1.26,5.32,0
541,88,34.567,65.033,43.783,iOS,Delivery,46.74,2.62,3.1,0
541,88,11.867,37.067,22.2,iOS,Delivery,37.37,1.26,16.39,7.08
541,5166,4.417,30.55,13.267,iOS,Delivery,51.66,2.72,6.39,9.05
541,88,14.3,28.55,21.367,iOS,Delivery,20.13,0.98,3.79,2.27
541,88,10.917,31.867,17.3,iOS,Delivery,31.17,1.87,0,6.54
541,88,3.717,23.617,13.967,iOS,Delivery,35.07,2.1,0,0
541,88,76.75,,84,Android,Carryout,14.09,0.48,6.1,0
541,18,0.65,,13.617,Android,Carryout,17.89,0.11,16.1,0
541,88,9.733,,16.667,Android,Carryout,17.49,1.05,0,0
541,5166,12.567,,22.5,Android,Carryout,56.36,1.32,34.4,0
541,88,4.2,,10.667,Android,Carryout,14.09,0.48,6.1,0
541,18,95.733,,104.217,Android,Carryout,31.18,1.14,12.2,0
541,18,1.183,,13.817,Android,Carryout,14.09,0.48,6.1,0
541,5166,68.517,,79.567,Android,Carryout,49.12,2.13,13.59,0
541,88,8.65,34.483,15.667,Android,Delivery,44.17,2.15,8.29,5.31
541,5166,17.383,32.083,27.767,Android,Delivery,41.25,1.93,9.19,0
541,88,1.967,30.767,10.867,Android,Delivery,23.87,1.14,4.9,2.59
541,18,0.217,,13.75,Android,Delivery,39.17,1.84,8.55,0
541,18,3.067,16.967,11.033,Android,Delivery,60.85,2.83,13.69,4
541,18,5.033,21.567,13.3,Android,Delivery,19.08,1.15,0,0
541,5166,11.6,37.6,19.717,Android,Delivery,23.78,1.18,4.1,2.89
541,5166,0.233,17.367,10.033,Android,Delivery,30.96,1.26,10,3.97
541,88,6.417,27.983,13.483,Android,Delivery,15.87,0.95,0,0
541,5166,38.717,65.267,46.95,Android,Delivery,25.27,1.27,4.1,0
541,88,141.783,,148.6,Grubhub,Delivery,16.08,0,0,0
541,18,149.717,,158.983,Grubhub,Delivery,12.49,0,0,0
541,18,19.533,,29.267,Grubhub,Delivery,17.98,0,0,0
541,18,35.967,,43.433,DoorDash,Delivery,18.68,0,0,0
541,88,26.617,,33.217,DoorDash,Delivery,17.08,0,0,0
541,88,25.983,,33.083,DoorDash,Delivery,12.49,0,0,0
541,88,66.2,,72.933,DoorDash,Delivery,12.98,0,0,0
541,18,91.983,,104,DoorDash,Delivery,30.98,0,0,0
541,18,22.083,,31.517,DoorDash,Delivery,48.46,0,0,0
541,18,62.3,,72.317,DoorDash,Delivery,8.99,0,0,0
541,88,59.483,,66.467,DoorDash,Delivery,8.99,0,0,0
541,18,86.95,,95.133,DoorDash,Delivery,17.09,0,0,0
541,18,146.883,,153.683,DoorDash,Delivery,15.08,0,0,0
541,18,28.933,,38.95,DoorDash,Delivery,20.96,0,0,0
541,88,79.917,,87.35,DoorDash,Delivery,8.99,0,0,0
541,18,153.867,,161.817,DoorDash,Delivery,8.99,0,0,0
541,18,63.2,,70.783,DoorDash,Delivery,14.08,0,0,0
541,5166,17.15,,25.017,DoorDash,Delivery,10.99,0,0,0
541,18,161.283,,168.55,DoorDash,Delivery,14.09,0,0,0
541,88,3.667,,11.917,DoorDash,Delivery,43.25,0,0,0
541,88,4.483,,10.667,DoorDash,Delivery,14.09,0,0,0
541,18,11.1,,18.283,DoorDash,Delivery,8.99,0,0,0
541,88,105.167,,118.183,DoorDash,Delivery,27.45,0,0,0
541,5166,32.117,,41.35,DoorDash,Delivery,34.18,0,0,0
541,18,96.7,,103.25,DoorDash,Delivery,3.99,0,0,0
541,88,24.517,,32.9,DoorDash,Delivery,45.37,0,0,0
541,18,89.617,,97.167,DoorDash,Delivery,6.99,0,0,0
541,5166,20.867,,31.6,DoorDash,Delivery,19.28,0,0,0
541,18,58.567,,67.217,DoorDash,Delivery,18.18,0,0,0
541,5166,21.983,,30.967,DoorDash,Delivery,10.88,0,0,0
541,5166,28.583,,35.333,DoorDash,Delivery,14.09,0,0,0
541,18,7,,17.433,DoorDash,Delivery,24.66,0,0,0
541,18,96.717,,107.383,DoorDash,Delivery,15.56,0,0,0
541,18,45.45,,54.917,DoorDash,Delivery,19.08,0,0,0
541,88,14.133,,20.317,DoorDash,Delivery,19.58,0,0,0
541,5166,23.2,,31.817,DoorDash,Delivery,15.98,0,0,0
541,5166,11.6,,19.95,DoorDash,Delivery,31.58,0,0,0
541,88,8.6,,15.8,DoorDash,Delivery,20.37,0,0,0
541,88,115.15,,123.817,DoorDash,Delivery,34.95,0,0,0
541,88,3.017,,9.117,DoorDash,Delivery,11.09,0,0,0
541,18,73.333,,82.033,DoorDash,Delivery,35.57,0,0,0
541,5166,2.65,,12.533,DoorDash,Delivery,72.96,0,0,0
541,18,1.15,,9.917,DoorDash,Delivery,12.97,0,0,0
541,5166,4.4,,12.233,PapaCall,Carryout,28.18,0.96,12.2,0
541,5166,4.783,,14.05,PapaCall,Carryout,18.19,0.93,2.76,0
541,5166,17.733,,26.233,PapaCall,Carryout,42.37,2.54,0,0
541,18,96.817,,107.383,PapaCall,Carryout,60.56,3.63,0,0
541,5166,9.85,,17.6,PapaCall,Carryout,18.88,1.13,0,2
541,18,3.833,,10.267,PapaCall,Carryout,14.09,0.85,0,1.49
541,18,15.683,,22.117,PapaCall,Carryout,11.09,0.67,0,1.76
541,5166,0.983,,8.417,PapaCall,Carryout,10.38,0.62,0,0
541,5166,6.717,,15.383,PapaCall,Carryout,17.16,1.03,0,0
541,5166,1.95,,10.2,PapaCall,Carryout,31.26,1.87,-0.01,0
541,5166,6.9,,18.183,PapaCall,Carryout,21.88,1.31,0,0
541,88,8.433,26.7,19.167,PapaCall,Delivery,24.97,1.5,0,3
541,88,6.5,28.817,15.383,PapaCall,Delivery,43.34,2.6,0,0
541,18,2.9,26.833,10.667,PapaCall,Delivery,24.37,1.26,3.3,3.35
541,18,1.9,18.4,12.883,PapaCall,Delivery,32.03,1.92,0,0
541,18,2.85,26.067,16.617,PapaCall,Delivery,43.45,2.39,3.6,0
541,5166,19.983,36.05,29.383,PapaCall,Delivery,25.61,1.48,0.95,0
541,5166,0.567,23.233,18.05,PapaCall,Delivery,36.55,1.9,4.79,4
541,5166,2.783,27.1,10.117,PapaCall,Delivery,21.58,1.29,0,3.43
541,18,-0.017,,10.1,In Person,Carryout,30.27,1.81,0,0
541,18,0,,6.683,In Person,Carryout,8.99,0.54,0,0
541,5166,-0.017,,7.133,In Person,Carryout,11.98,0.72,0,0
541,18,0,,7.2,In Person,Carryout,23.56,1.41,0,0
541,18,0,,6.683,In Person,Carryout,19.08,1.14,0,0
541,18,0,,6.167,In Person,Carryout,8.99,0.54,0,0
541,88,-0.017,,6.833,In Person,Carryout,14.09,0.48,6.09,0
541,88,,,0,In Person,Carryout,2.99,0.09,1.5,0
541,88,,,0.017,In Person,Carryout,2.27,0.14,0,0
541,88,0,,8.467,In Person,Carryout,34.18,1.56,8.2,0
541,88,,,0,In Person,Carryout,5.98,0.36,0,0
541,88,0,,6.917,In Person,Carryout,16.98,1.02,0,0
541,5166,-0.017,,7.317,In Person,Carryout,14.09,0.85,0,0
541,18,0,,7.983,In Person,Carryout,20.19,1.01,3.3,0
541,18,-0.017,,8.3,In Person,Carryout,26.28,1.38,3.3,0
541,18,0,,11.017,In Person,Carryout,15.49,0.93,0,0
541,18,,,0,In Person,Carryout,3.69,0.11,1.85,0
541,18,0,,8.05,In Person,Carryout,19.98,0.96,4,0
541,18,0,,8.017,In Person,Carryout,22.28,1.09,4.1,1.92
541,88,0,,6.167,In Person,Carryout,14.09,0.48,6.09,0
541,88,0,,7.667,In Person,Carryout,21.98,1.32,0,0
541,5166,33.183,,41.5,Uber Eats,Delivery,18.76,0,0,0
541,88,205.283,,212.017,Uber Eats,Delivery,35.96,0,0,0
541,5166,21.4,,31.983,Mobile Web,Carryout,52.26,1.92,20.3,0
541,88,0,,22.05,Mobile Web,Carryout,19.47,0.87,4.9,0
541,5166,90.617,,97.983,Mobile Web,Carryout,17.09,0.78,4.1,0
541,18,29.7,,39.083,Mobile Web,Carryout,17.09,0.84,3.1,0
541,5166,11.317,,18.517,Mobile Web,Carryout,14.09,0.63,3.52,0
541,88,11.933,,18.517,Mobile Web,Carryout,14.09,0.48,6.1,0
541,18,98.683,,109.333,Mobile Web,Carryout,24.37,0.96,8.35,2
541,88,107.383,,115.9,Mobile Web,Carryout,28.26,0.83,14.39,0
541,88,21.7,,33.6,Mobile Web,Carryout,69.17,3.55,10,6.27
541,5166,6.55,,22.117,Mobile Web,Carryout,34.57,2.04,0.5,0.41
541,5166,20.733,,27.7,Mobile Web,Carryout,19.79,0.82,6.1,0
541,18,21.817,,30.367,Mobile Web,Carryout,30.47,1.26,9.5,0
541,5166,3.8,,11.833,Mobile Web,Carryout,23.33,1.27,2.15,0
541,5166,23.2,,33.167,Mobile Web,Carryout,53.43,2.03,19.59,0
541,18,91.417,,100.217,Mobile Web,Carryout,14.09,0.48,6.1,0
541,18,3.5,,11.833,Mobile Web,Carryout,24.27,1.24,3.64,3.64
541,5166,9.567,,16.7,Mobile Web,Carryout,17.09,0.66,6.1,0
541,88,57.067,,69.467,Mobile Web,Carryout,17.09,0.18,14.1,0
541,5166,14.967,,24.3,Mobile Web,Carryout,56.49,2.54,14.12,0
541,18,75.767,,83.833,Mobile Web,Carryout,14.09,0.48,6.1,0
541,5166,5.967,,16.117,Mobile Web,Carryout,25.97,1.31,4.1,3.9
541,5166,74.35,,86.317,Mobile Web,Carryout,38.37,1.57,12.2,0
541,88,24.633,,32.65,Mobile Web,Carryout,15.98,0.81,2.4,0
541,18,9.267,,17.65,Mobile Web,Carryout,25.28,1.52,0,3.79
541,5166,2.533,,9.7,Mobile Web,Carryout,7.49,0.38,1.12,0
541,5166,128.933,,141.467,Mobile Web,Carryout,51.27,2.45,10.45,0
541,5166,109.4,,116.267,Mobile Web,Carryout,20.49,1.23,0,0
541,18,34.367,,43.667,Mobile Web,Carryout,18.27,0.91,3.1,3.65
541,18,10.917,,18.033,Mobile Web,Carryout,14.09,0.48,6.1,0.84
541,5166,35.35,,43.5,Mobile Web,Carryout,12.98,0.75,0.5,0
541,18,0.817,,11.35,Mobile Web,Carryout,14.09,0.48,6.1,0
541,18,0.583,,11.967,Mobile Web,Carryout,50.36,2.25,12.8,0
541,5166,12.283,,21.183,Mobile Web,Carryout,6.99,0.31,1.75,0
541,5166,120.667,,128.2,Mobile Web,Carryout,18.48,1.11,0,2.77
541,5166,30.35,,38.517,Mobile Web,Carryout,61.65,1.68,33.7,0
541,5166,18.033,,26.817,Mobile Web,Carryout,14.68,0.51,6.1,0
541,5166,6.883,,16.8,Mobile Web,Carryout,28.18,0.96,12.2,0
541,5166,14.733,,23.233,Mobile Web,Carryout,14.09,0.48,6.1,0
541,5166,22.217,,29.567,Mobile Web,Carryout,38.07,1.8,8.1,5
541,88,121.483,,128.933,Mobile Web,Carryout,14.09,0.48,6.1,1.83
541,18,10.067,,20.9,Mobile Web,Carryout,24.48,1.07,6.6,0
541,5166,58.5,,66.717,Mobile Web,Carryout,17.09,0.78,4.1,0
541,5166,6.467,,13.85,Mobile Web,Carryout,26.78,1.11,8.2,0
541,18,99.283,,109.233,Mobile Web,Carryout,28.18,1.69,0,0
541,5166,1.633,20.25,9.3,Mobile Web,Delivery,24.87,1.2,4.8,2.34
541,5166,0,22.983,10.5,Mobile Web,Delivery,28.03,1.33,5.89,5.88
541,18,1.867,20.617,14.383,Mobile Web,Delivery,91.8,5.51,0,0
541,18,1.033,20.317,12.567,Mobile Web,Delivery,39.97,2.04,6,4.35
541,88,4.167,32.3,15.417,Mobile Web,Delivery,34.56,1.83,4.1,6.84
541,18,2.15,17.117,9.85,Mobile Web,Delivery,33.36,1.01,16.6,5.35
541,88,4.167,,18.283,Mobile Web,Delivery,49.22,2.58,6.2,6.63
541,18,1.483,,11.983,Mobile Web,Delivery,89.53,4.44,15.46,11.26
541,88,3.317,30.55,13.683,Mobile Web,Delivery,20.26,0.99,3.82,5
541,18,3.65,18.633,12.1,Mobile Web,Delivery,16.08,0.8,2.77,1.66
541,88,3.017,18.417,11.633,Mobile Web,Delivery,58.23,2.8,11.57,13.31
541,18,0.183,15.517,8.9,Mobile Web,Delivery,28.58,1.72,0,3.54
541,88,1.117,23.883,10.333,Mobile Web,Delivery,23.28,1.2,3.3,2.74
541,88,4.95,28.483,13.85,Mobile Web,Delivery,42.14,2.16,6.2,5.57
541,88,9.483,,21.4,Mobile Web,Delivery,22.47,1.35,0,2.62
541,18,7.183,21.783,13.8,Mobile Web,Delivery,15.16,0.76,2.54,1.53
541,5166,19.783,37.883,29.317,Mobile Web,Delivery,21.58,1.05,4.1,2.23
541,5166,0.483,24.317,10.8,Mobile Web,Delivery,42.56,2.1,7.5,4.62
541,88,3.95,24.217,14.45,Mobile Web,Delivery,23.66,1.17,4.1,2.56
541,88,13.2,26.767,21.833,Mobile Web,Delivery,27.57,1.38,4.6,3.39
541,88,15.317,38.167,30.833,Mobile Web,Delivery,32.95,1.76,3.6,6.51
541,88,2.733,20.35,13.833,Mobile Web,Delivery,43.44,2.46,2.5,5.77
541,88,11.467,31.867,17.8,Mobile Web,Delivery,31.57,1.11,13.1,3.99
541,18,8.8,29.75,17.733,Mobile Web,Delivery,30.54,1.44,6.6,0
541,18,1.117,22.683,8.783,Mobile Web,Delivery,19.08,0.72,7.05,1.75
541,18,0.217,,8.933,Mobile Web,Delivery,22.84,1.37,0,4.46
541,18,0.35,19.433,9.95,Mobile Web,Delivery,33.17,1.12,14.55,3.26
541,18,2.267,18.8,13.983,Mobile Web,Delivery,89.53,5.37,0,12.68
541,5166,7,22.383,17.133,Mobile Web,Delivery,64.58,2.8,17.99,4
541,5166,0.633,14.3,10.1,Mobile Web,Delivery,31.67,1.9,0,4.08
541,5166,9.267,24.95,17.983,Mobile Web,Delivery,59.42,3.14,7.1,5
541,5166,6.083,18.033,14.1,Mobile Web,Delivery,41.07,2.07,6.6,5
541,88,7.967,32.15,14.55,Mobile Web,Delivery,37.56,1.79,7.72,5
541,5166,15.383,31.433,24.733,Mobile Web,Delivery,30.57,1.59,4.1,10
541,88,7.2,22.267,14.983,Mobile Web,Delivery,32.36,1.74,3.3,4.11
541,5166,8.717,26.733,18.167,Mobile Web,Delivery,23.78,0.58,14.1,2.56
541,88,3.5,,10.65,Mobile Web,Delivery,22.88,1.11,4.47,3.58
541,18,0.95,,8.833,Tablet Web,Delivery,37.16,1.74,8.2,0
541,88,0,,6.667,Desktop Web,Carryout,23.56,1.13,4.71,0
541,18,133.233,,142.233,Desktop Web,Carryout,8.49,0.51,0,0
541,5166,13.55,,20.533,Desktop Web,Carryout,14.09,0.48,6.1,0
541,88,116.517,,122.717,Desktop Web,Carryout,17.09,0.18,14.1,0
541,5166,41.083,,49.05,Desktop Web,Carryout,30.37,1.32,8.4,0
541,88,184.283,,196.283,Desktop Web,Carryout,37.58,1.81,7.4,0
541,18,139.75,,147.967,Desktop Web,Carryout,11.77,0.53,2.94,0
541,88,31.883,,38.783,Desktop Web,Carryout,22.66,0.76,10,0
541,88,26.483,,34.617,Desktop Web,Carryout,77.95,3.51,19.49,0
541,18,155.7,,164.8,Desktop Web,Carryout,102.83,3.7,41.17,0
541,88,10.783,,21.683,Desktop Web,Carryout,14.09,0.48,6.1,0
541,88,101.35,,116.417,Desktop Web,Carryout,16.58,0.62,6.25,0
541,18,16.417,,23.8,Desktop Web,Carryout,28.18,0.36,22.2,8.66
541,88,143.333,,150.983,Desktop Web,Carryout,20.17,0.83,6.34,0
541,18,131.667,,140.183,Desktop Web,Carryout,17.08,0.66,6.1,0
541,18,0,,9.317,Desktop Web,Carryout,156.87,6.85,42.7,10
541,88,134.717,,142.45,Desktop Web,Carryout,21.12,1.27,0,0
541,18,2.567,,10.133,Desktop Web,Carryout,19.18,0.87,4.8,0
541,88,13.467,48.45,23.15,Desktop Web,Delivery,43.84,2.63,0,7.77
541,88,4.8,24.65,13.1,Desktop Web,Delivery,21.93,1.2,1.95,3.75
541,5166,3.35,19.317,12.383,Desktop Web,Delivery,42.65,2.37,3.1,5.72
541,88,0.667,32.317,7.667,Desktop Web,Delivery,93.48,4.28,22.12,13.27
541,88,2.95,15.583,11.367,Desktop Web,Delivery,28.37,1.35,5.85,3.99
541,18,3.133,33.467,17.633,Desktop Web,Delivery,239.37,11.1,54.4,23
541,18,2.35,23.283,14.35,Desktop Web,Delivery,113.21,6.7,1.5,16.23
541,18,0.717,,12.2,Desktop Web,Delivery,29.75,1.79,0,4.95
541,18,2.1,20.35,11.3,Desktop Web,Delivery,41.06,2.08,6.39,4.25
541,18,5.267,24.867,17.9,Desktop Web,Delivery,64,2.97,14.58,8.52
541,18,8.683,27.617,16.933,Desktop Web,Delivery,19.97,1.17,0.5,0
541,88,6.2,22.383,14.433,Desktop Web,Delivery,53,2.51,11.13,5
541,18,2.583,19.15,12.983,Desktop Web,Delivery,39.06,1.92,7.1,5.11
541,18,181.017,,188.533,Traditional,Carryout,13.88,0.58,4.16,0
541,18,-0.017,,10.183,Traditional,Carryout,35.17,2.11,0,3.72
541,18,15.65,,22.567,Traditional,Carryout,31.18,0.94,15.59,0
541,5166,-0.017,,8.817,Traditional,Carryout,7.99,0.48,0,0
541,18,91.75,,99.967,Traditional,Carryout,15.49,0.93,0,0
541,5166,9.883,,19.133,Traditional,Carryout,19.58,0.78,6.59,0
541,5166,-0.017,,10.4,Traditional,Carryout,13.98,0.84,0,1
541,5166,162.567,,171.95,Traditional,Carryout,22.38,1.34,0,0
541,5166,45.567,,52.55,Traditional,Carryout,14.09,0.48,6.09,0
541,5166,179.767,,190.5,Traditional,Carryout,12.48,0.37,6.24,0
541,5166,177.533,,184.467,Traditional,Carryout,36.17,2.17,0,0
541,5166,17.967,,26.55,Traditional,Carryout,14.09,0.85,0,0
541,5166,314.7,,314.7,Traditional,Carryout,2.99,0.09,1.5,0
541,18,95.8,,102.95,Traditional,Carryout,17.07,1.03,0,0
541,18,0.867,18.867,10.167,Traditional,Delivery,24.07,1.44,0,5
541,18,4.883,,16.133,Traditional,Delivery,27.75,1.26,6.83,5
541,18,0.75,11.967,7.05,Traditional,Delivery,27.16,1.45,2.9,0
541,18,2.983,25.717,14.617,Traditional,Delivery,83.84,5.03,0,0
541,88,8.283,,14.567,PapaCall - Transcom,Carryout,14.09,0.85,0,0
541,88,12.633,,19.433,PapaCall - Transcom,Carryout,17.09,0.78,4.1,0
541,88,20.167,,27.833,PapaCall - Transcom,Carryout,20.78,1,4.1,0
541,88,88.167,,95.283,PapaCall - Transcom,Carryout,21.08,1.26,0,0
541,88,4.9,,11.65,PapaCall - Transcom,Carryout,18.98,1.02,2,0
